Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       6/3221691     TypeBankInsertTypeShared [112]
                0.00    0.00       7/7           TypeBankDefineSimpleSort [753]
                0.00    0.00       8/28          TypeDeclareIsNotPredicate [746]
-----------------------------------------------
                0.00    0.00       1/4           ProofStateLoadWatchlist [431]
                0.00    0.00       3/4           Etableau [2]
[722]    0.0    0.00    0.00       4         GCDeregisterClauseSet [722]
                0.00    0.00       4/32756       PTreeDeleteEntry [381]
-----------------------------------------------
                0.00    0.00   12667/12667       ComputeAllEqnResolvents [355]
[723]    0.0    0.00    0.00   12667         ClausePosFirstEqResLiteral [723]
                0.00    0.00   12667/46193       ClausePosNextEqualityFactorSides [697]
-----------------------------------------------
                0.00    0.00      29/29          TFormulaSimplify [650]
[724]    0.0    0.00    0.00      29         tprop_arg_return [724]
                0.00    0.00      58/200         TFormulaIsPropConst [703]
-----------------------------------------------
                0.00    0.00      76/217         ClauseStructWeightCompare [744]
                0.00    0.00     141/217         EqnStructWeightLexCompare [732]
[725]    0.0    0.00    0.00     217         EqnStructWeightCompare [725]
                0.00    0.00     265/387         TermStructWeightCompare [719]
-----------------------------------------------
                0.00    0.00       2/163         ClauseTableauBranchContainsLiteral [653]
                0.00    0.00     161/163         term_find_rw_clauses [535]
[726]    0.0    0.00    0.00     163         SubstIsRenaming [726]
                0.00    0.00     116/67292905     TBGetFreqConstTerm [123]
-----------------------------------------------
                0.00    0.00  617135/617135      GenericFunWeightCompute [105]
[727]    0.0    0.00    0.00  617135         init_conj_vector [727]
                0.00    0.00       2/287         EqnListAddSymbolDistribution [555]
                0.00    0.00      44/662236      SigIsPredicate [811]
                0.00    0.00      31/90          PDArrayElementRef.lto_priv.883 [970]
                0.00    0.00       1/1903        VarWeightExit [895]
-----------------------------------------------
                0.00    0.00       1/1           WeightFunParse [343]
[728]    0.0    0.00    0.00       1         LIFOEvalParse [728]
                0.00    0.00       2/89611       NextToken [337]
                0.00    0.00       1/3963        ParsePrioFun [465]
                0.00    0.00       2/93687       CheckInpTok [836]
                0.00    0.00       1/1           LIFOEvalInit [1165]
-----------------------------------------------
                0.00    0.00       1/1           WeightFunParse [343]
[729]    0.0    0.00    0.00       1         UniqWeightParse [729]
                0.00    0.00       2/89611       NextToken [337]
                0.00    0.00       1/3963        ParsePrioFun [465]
                0.00    0.00       2/93687       CheckInpTok [836]
                0.00    0.00       1/1           UniqWeightInit [1190]
-----------------------------------------------
                0.00    0.00       4/4           ProofStateAlloc [679]
[730]    0.0    0.00    0.00       4         GCRegisterFormulaSet [730]
                0.00    0.00       4/357949      PTreeStore [250]
-----------------------------------------------
                0.00    0.00       1/5           ProofStateAlloc [679]
                0.00    0.00       2/5           TBAlloc [707]
                0.00    0.00       2/5           prfx_init [651]
[731]    0.0    0.00    0.00       5         VarBankAlloc [731]
                0.00    0.00       5/495876      PDIntArrayAlloc [281]
                0.00    0.00      10/4798        PDArrayAlloc [549]
                0.00    0.00      10/17831531     TermIsPrefix [759]
-----------------------------------------------
                0.00    0.00      56/141         ClauseStructWeightLexCompare [733]
                0.00    0.00      85/141         EqnCanonCompareRef [741]
[732]    0.0    0.00    0.00     141         EqnStructWeightLexCompare [732]
                0.00    0.00     141/217         EqnStructWeightCompare [725]
                0.00    0.00      72/76          TermLexCompare [980]
-----------------------------------------------
                0.00    0.00     264/264         ClauseCanonCompareRef [734]
[733]    0.0    0.00    0.00     264         ClauseStructWeightLexCompare [733]
                0.00    0.00     264/264         ClauseStructWeightCompare [744]
                0.00    0.00      56/141         EqnStructWeightLexCompare [732]
-----------------------------------------------
                                                 <spontaneous>
[734]    0.0    0.00    0.00                 ClauseCanonCompareRef [734]
                0.00    0.00     264/264         ClauseStructWeightLexCompare [733]
-----------------------------------------------
                0.00    0.00       1/1           ClauseSetReweight [411]
[735]    0.0    0.00    0.00       1         ClauseSetRemoveEvaluations [735]
                0.00    0.00      57/17131219     EvalsFree [180]
                0.00    0.00       4/16711572     FVIndexPrint [212]
-----------------------------------------------
                                  12             compute_subterms_generalizations [736]
                0.00    0.00      24/24          ComputeSubtermsGeneralizations [713]
[736]    0.0    0.00    0.00      24+12      compute_subterms_generalizations [736]
                0.00    0.00      10/4798        PDArrayAlloc [549]
                0.00    0.00      10/498769      PDArrayFree [348]
                0.00    0.00      36/36          get_subterm_generalizing_vars [787]
                0.00    0.00      34/70          TermTopAlloc [786]
                0.00    0.00     188/512         ConjectureTermTfIdfWeightExit [912]
                0.00    0.00      36/41          PStackPushStack [1015]
                0.00    0.00      20/25          FixedDArrayAlloc [1036]
                0.00    0.00      20/20          FixedDArrayFree [1042]
                0.00    0.00      16/16          TupleNext [1045]
                0.00    0.00      10/10          TupleInit [1057]
                                  12             compute_subterms_generalizations [736]
-----------------------------------------------
                0.00    0.00       1/1           DerivationComputeAndPrint [627]
[737]    0.0    0.00    0.00       1         DerivationFree [737]
                0.00    0.00       1/16427       PObjTreeFree <cycle 4> [393]
                0.00    0.00       3/2614286     DocClauseApplyDefs [790]
-----------------------------------------------
                0.00    0.00  139035/139035      FVCollectFreqVectorCompute [158]
